Id,SalePrice
1461,180813.4
1462,180813.4
1463,180950.0
1464,181000.0
1465,180900.0
1466,180850.0
1467,180976.8
1468,180963.4
1469,180863.4
1470,180863.4
1471,181000.0
1472,180913.4
1473,180913.4
1474,180900.0
1475,180913.4
1476,181230.2
1477,181067.0
1478,181026.8
1479,181213.4
1480,181203.4
1481,181190.0
1482,181013.4
1483,181026.8
1484,181180.0
1485,181026.8
1486,181013.4
1487,181190.0
1488,181026.8
1489,181233.6
1490,181026.8
1491,181013.4
1492,180813.4
1493,181013.4
1494,181130.0
1495,180900.0
1496,181013.4
1497,181180.0
1498,181180.0
1499,181180.0
1500,181180.0
1501,181000.0
1502,181000.0
1503,181253.6
1504,181180.0
1505,181203.4
1506,180763.4
1507,180900.0
1508,180900.0
1509,180900.0
1510,181043.4
1511,180763.4
1512,180813.4
1513,181030.0
1514,180950.0
1515,180850.0
1516,180800.0
1517,180863.4
1518,180800.0
1519,181026.8
1520,180813.4
1521,180813.4
1522,180813.4
1523,180800.0
1524,180763.4
1525,180813.4
1526,180800.0
1527,180763.4
1528,180900.0
1529,180813.4
1530,180813.4
1531,180800.0
1532,180763.4
1533,180713.4
1534,180850.0
1535,180913.4
1536,180800.0
1537,180813.4
1538,181080.0
1539,181080.0
1540,180800.0
1541,180800.0
1542,181000.0
1543,180900.0
1544,180763.4
1545,180750.0
1546,180800.0
1547,180800.0
1548,180750.0
1549,180750.0
1550,180800.0
1551,180813.4
1552,180800.0
1553,180913.4
1554,180800.0
1555,181053.4
1556,180750.0
1557,180800.0
1558,180800.0
1559,180800.0
1560,180980.0
1561,180800.0
1562,180926.8
1563,180813.4
1564,180900.0
1565,180800.0
1566,180913.4
1567,180813.4
1568,180900.0
1569,180850.0
1570,180813.4
1571,180850.0
1572,180913.4
1573,181040.2
1574,181043.4
1575,181153.4
1576,180850.0
1577,181040.2
1578,180800.0
1579,180950.0
1580,181000.0
1581,180976.8
1582,180913.4
1583,181013.4
1584,181000.0
1585,181000.0
1586,181013.4
1587,180813.4
1588,180813.4
1589,180800.0
1590,180913.4
1591,180813.4
1592,180963.4
1593,180813.4
1594,180800.0
1595,181030.0
1596,180850.0
1597,180850.0
1598,181013.4
1599,180850.0
1600,180850.0
1601,180813.4
1602,180850.0
1603,180713.4
1604,181013.4
1605,181000.0
1606,180850.0
1607,180900.0
1608,181040.2
1609,181067.0
1610,180976.8
1611,180863.4
1612,181026.8
1613,181013.4
1614,180913.4
1615,180813.4
1616,180863.4
1617,180913.4
1618,180976.8
1619,180863.4
1620,180850.0
1621,180850.0
1622,180800.0
1623,181013.4
1624,181130.0
1625,180813.4
1626,180913.4
1627,181000.0
1628,181000.0
1629,180963.4
1630,181013.4
1631,181000.0
1632,181000.0
1633,180963.4
1634,180950.0
1635,180963.4
1636,180913.4
1637,181130.0
1638,181130.0
1639,180913.4
1640,180850.0
1641,180963.4
1642,181000.0
1643,181180.0
1644,181000.0
1645,180863.4
1646,180913.4
1647,180913.4
1648,180863.4
1649,180876.8
1650,180863.4
1651,180913.4
1652,180913.4
1653,180913.4
1654,180900.0
1655,180900.0
1656,180900.0
1657,180900.0
1658,180900.0
1659,180913.4
1660,181093.4
1661,181026.8
1662,181230.2
1663,181040.2
1664,181040.2
1665,181040.2
1666,181026.8
1667,181203.4
1668,181040.2
1669,181026.8
1670,181040.2
1671,181203.4
1672,181203.4
1673,181000.0
1674,180963.4
1675,181013.4
1676,181013.4
1677,181026.8
1678,181213.4
1679,181013.4
1680,181053.6
1681,181026.8
1682,181203.4
1683,181000.0
1684,181026.8
1685,181026.8
1686,181026.8
1687,181026.8
1688,181013.4
1689,181013.4
1690,181013.4
1691,181013.4
1692,181000.0
1693,181026.8
1694,181013.4
1695,181013.4
1696,181000.0
1697,181013.4
1698,181000.0
1699,181013.4
1700,181000.0
1701,181130.0
1702,181040.2
1703,181040.2
1704,181040.2
1705,181026.8
1706,181203.4
1707,181243.6
1708,181216.8
1709,181216.8
1710,181216.8
1711,181013.4
1712,181243.6
1713,181216.8
1714,181013.4
1715,181000.0
1716,181206.8
1717,181026.8
1718,181026.8
1719,181013.4
1720,181026.8
1721,181026.8
1722,181026.8
1723,181026.8
1724,181067.0
1725,181000.0
1726,180900.0
1727,180850.0
1728,180900.0
1729,180850.0
1730,180850.0
1731,180763.4
1732,181043.4
1733,180813.4
1734,180763.4
1735,180913.4
1736,180763.4
1737,180813.4
1738,180963.4
1739,181190.0
1740,181230.2
1741,181193.4
1742,181000.0
1743,181000.0
1744,181166.8
1745,180913.4
1746,180950.0
1747,180900.0
1748,181080.0
1749,180813.4
1750,180813.4
1751,180850.0
1752,180813.4
1753,180813.4
1754,180850.0
1755,180900.0
1756,180713.4
1757,180763.4
1758,180813.4
1759,180813.4
1760,180963.4
1761,180813.4
1762,180800.0
1763,180800.0
1764,180763.4
1765,180813.4
1766,180813.4
1767,181116.8
1768,180763.4
1769,180763.4
1770,180913.4
1771,180813.4
1772,180763.4
1773,181043.4
1774,180800.0
1775,180713.4
1776,180813.4
1777,180813.4
1778,180863.4
1779,180813.4
1780,180900.0
1781,180813.4
1782,180763.4
1783,180900.0
1784,180850.0
1785,180763.4
1786,180800.0
1787,180926.8
1788,180763.4
1789,180763.4
1790,180963.4
1791,180800.0
1792,180763.4
1793,180763.4
1794,180876.8
1795,180763.4
1796,180813.4
1797,180750.0
1798,180763.4
1799,180763.4
1800,180800.0
1801,181080.0
1802,180800.0
1803,180800.0
1804,180800.0
1805,180813.4
1806,180850.0
1807,180750.0
1808,180900.0
1809,180900.0
1810,180800.0
1811,180750.0
1812,180750.0
1813,180750.0
1814,180813.4
1815,180813.4
1816,180763.4
1817,180800.0
1818,180980.0
1819,180913.4
1820,180813.4
1821,180800.0
1822,180900.0
1823,180813.4
1824,180813.4
1825,180800.0
1826,180750.0
1827,180913.4
1828,180800.0
1829,180813.4
1830,180750.0
1831,180800.0
1832,180800.0
1833,180800.0
1834,180950.0
1835,181180.0
1836,180800.0
1837,180800.0
1838,180750.0
1839,180913.4
1840,180913.4
1841,180913.4
1842,180800.0
1843,181043.4
1844,180900.0
1845,180800.0
1846,180800.0
1847,180800.0
1848,180813.4
1849,180813.4
1850,180813.4
1851,180750.0
1852,180813.4
1853,180913.4
1854,180900.0
1855,180850.0
1856,180900.0
1857,180950.0
1858,180950.0
1859,180913.4
1860,180950.0
1861,180913.4
1862,181000.0
1863,181050.0
1864,181050.0
1865,181067.0
1866,181040.2
1867,181216.8
1868,181216.8
1869,181040.2
1870,181040.2
1871,181026.8
1872,181013.4
1873,181140.0
1874,180863.4
1875,181013.4
1876,181000.0
1877,181013.4
1878,181203.4
1879,180926.8
1880,180863.4
1881,181013.4
1882,181180.0
1883,181000.0
1884,181000.0
1885,181063.4
1886,181203.4
1887,181013.4
1888,181040.2
1889,181026.8
1890,181093.4
1891,180950.0
1892,180813.4
1893,180813.4
1894,180800.0
1895,180813.4
1896,180800.0
1897,180800.0
1898,180750.0
1899,180913.4
1900,181030.0
1901,180800.0
1902,180813.4
1903,180800.0
1904,180813.4
1905,181053.4
1906,180900.0
1907,181053.4
1908,180900.0
1909,180900.0
1910,180900.0
1911,181130.0
1912,181166.8
1913,181080.0
1914,180813.4
1915,181053.6
1916,180813.4
1917,181000.0
1918,180913.4
1919,180850.0
1920,180913.4
1921,181226.8
1922,181040.2
1923,180950.0
1924,181140.0
1925,181180.0
1926,181040.2
1927,180713.4
1928,180963.4
1929,180813.4
1930,181000.0
1931,180900.0
1932,180900.0
1933,180980.0
1934,181000.0
1935,180950.0
1936,181000.0
1937,180963.4
1938,180976.8
1939,181000.0
1940,180900.0
1941,180950.0
1942,180850.0
1943,180850.0
1944,181013.4
1945,181026.8
1946,180813.4
1947,181026.8
1948,180763.4
1949,180913.4
1950,180863.4
1951,180913.4
1952,180913.4
1953,180913.4
1954,180900.0
1955,180750.0
1956,180850.0
1957,180913.4
1958,181180.0
1959,180900.0
1960,180813.4
1961,180913.4
1962,180913.4
1963,180863.4
1964,180913.4
1965,180850.0
1966,180900.0
1967,181067.0
1968,181040.2
1969,181216.8
1970,181190.0
1971,181200.0
1972,181013.4
1973,181026.8
1974,181180.0
1975,181013.4
1976,181013.4
1977,181000.0
1978,181000.0
1979,181053.6
1980,181013.4
1981,181053.6
1982,181026.8
1983,181026.8
1984,181000.0
1985,181000.0
1986,181013.4
1987,181067.0
1988,181026.8
1989,181013.4
1990,181000.0
1991,181053.6
1992,181000.0
1993,181013.4
1994,181013.4
1995,181000.0
1996,181180.0
1997,181190.0
1998,181013.4
1999,181000.0
2000,180950.0
2001,180900.0
2002,180963.4
2003,181026.8
2004,181220.2
2005,181076.8
2006,181243.6
2007,181216.8
2008,181243.6
