Id,SalePrice
1461,11.6698760986
1462,12.0106716156
1463,12.0980968475
1464,12.1564884186
1465,12.1309652328
1466,12.0957603455
1467,12.0995836258
1468,12.0175180435
1469,12.113863945
1470,11.6750936508
1471,12.2151327133
1472,11.4283571243
1473,11.4766330719
1474,11.9168996811
1475,11.7603359222
1476,12.8869905472
1477,12.4692525864
1478,12.5831489563
1479,12.6251554489
1480,13.0733957291
1481,12.6784009933
1482,12.2656373978
1483,12.0360116959
1484,12.0506639481
1485,12.0853633881
1486,12.1839532852
1487,12.6972579956
1488,12.3979282379
1489,12.2307624817
1490,12.2304868698
1491,12.1595582962
1492,11.3689413071
1493,12.1522741318
1494,12.638999939
1495,12.5889062881
1496,12.3768196106
1497,12.0383262634
1498,12.0056381226
1499,11.9560890198
1500,11.8728170395
1501,12.0213842392
1502,11.8919744492
1503,12.5269527435
1504,12.3889474869
1505,12.2942790985
1506,12.0956745148
1507,12.4175033569
1508,12.26674366
1509,12.0252180099
1510,11.8901662827
1511,11.8729610443
1512,12.030292511
1513,11.912820816
1514,12.0052232742
1515,12.1341342926
1516,11.941488266
1517,12.0094261169
1518,11.7902088165
1519,12.2957677841
1520,11.8170843124
1521,11.8193998337
1522,12.0759820938
1523,11.6382017136
1524,11.7515535355
1525,11.7054634094
1526,11.7230787277
1527,11.4917173386
1528,11.8084955215
1529,11.9270219803
1530,12.0878257751
1531,11.576253891
1532,11.4555187225
1533,11.8813209534
1534,11.715057373
1535,11.9761276245
1536,11.6439085007
1537,11.1828155518
1538,12.0309667587
1539,12.0854101181
1540,11.523267746
1541,11.8726167679
1542,11.8025445938
1543,12.2500591278
1544,11.2693986893
1545,11.5716981888
1546,11.7680311203
1547,11.7945175171
1548,11.7463140488
1549,11.5648584366
1550,11.8432359695
1551,11.6757068634
1552,11.8105382919
1553,11.9917135239
1554,11.6624221802
1555,12.046423912
1556,11.2383766174
1557,11.5966758728
1558,11.4842157364
1559,11.2821416855
1560,11.7425985336
1561,11.754940033
1562,11.7271032333
1563,11.6811494827
1564,11.9791526794
1565,11.8890333176
1566,12.4071483612
1567,11.3188877106
1568,12.3075714111
1569,11.7492465973
1570,11.8864870071
1571,11.7126913071
1572,11.8982229233
1573,12.4011144638
1574,11.8435821533
1575,12.2940921783
1576,12.290930748
1577,12.1954746246
1578,11.9155044556
1579,11.8500452042
1580,12.2434892654
1581,11.8918771744
1582,11.7988061905
1583,12.7260169983
1584,12.3872728348
1585,11.8541069031
1586,11.1287117004
1587,11.5629224777
1588,11.8941259384
1589,11.4458780289
1590,11.8063201904
1591,11.4646501541
1592,11.7325553894
1593,11.7484693527
1594,11.6911153793
1595,11.5105056763
1596,12.3289384842
1597,12.0152406693
1598,12.1840429306
1599,12.1616306305
1600,12.1521978378
1601,11.0956249237
1602,11.6063289642
1603,11.3466682434
1604,12.4592514038
1605,12.4757404327
1606,12.0711593628
1607,12.0845851898
1608,12.2780504227
1609,12.111907959
1610,11.9586868286
1611,11.907081604
1612,11.9957170486
1613,12.0200014114
1614,11.7599163055
1615,11.2407493591
1616,11.1708259583
1617,11.3793001175
1618,11.7640895844
1619,11.905547142
1620,11.9431610107
1621,11.833782196
1622,11.8502264023
1623,12.6075849533
1624,12.2593832016
1625,11.722615242
1626,12.0159063339
1627,12.1697502136
1628,12.521030426
1629,12.1071968079
1630,12.6228561401
1631,12.3401594162
1632,12.3519201279
1633,12.0342187881
1634,12.1039657593
1635,12.0977468491
1636,11.9773426056
1637,12.2016458511
1638,12.1702518463
1639,12.0934228897
1640,12.5052337646
1641,12.1240539551
1642,12.2964754105
1643,12.3296365738
1644,12.3557977676
1645,12.1476078033
1646,12.0033187866
1647,12.0179214478
1648,11.8120918274
1649,11.8509254456
1650,11.6776332855
1651,11.7256793976
1652,11.4377307892
1653,11.4553346634
1654,11.9216594696
