Id,SalePrice
1461,127205.0
1462,160150.0
1463,181642.5
1464,181240.0
1465,225100.0
1466,180400.0
1467,161270.0
1468,174770.0
1469,193729.0
1470,126625.0
1471,191250.0
1472,92340.0
1473,93325.0
1474,157250.0
1475,147300.0
1476,380252.3
1477,248508.4
1478,295885.8
1479,264343.6
1480,487740.7
1481,317906.8
1482,219044.0
1483,169278.6
1484,183492.5
1485,173800.0
1486,208110.0
1487,331959.4
1488,243332.3
1489,211330.0
1490,188600.0
1491,193710.0
1492,94290.0
1493,164480.0
1494,274616.8
1495,300640.0
1496,223100.0
1497,194280.5
1498,151050.0
1499,156730.0
1500,144143.2
1501,174400.0
1502,172399.0
1503,340460.1
1504,232000.0
1505,218600.0
1506,182320.0
1507,219900.0
1508,203070.0
1509,159370.0
1510,155675.0
1511,152180.0
1512,163908.4
1513,136720.0
1514,161815.0
1515,181780.0
1516,161600.0
1517,150400.0
1518,131767.2
1519,223430.0
1520,140525.0
1521,140435.0
1522,179240.0
1523,114887.6
1524,123540.0
1525,120178.3
1526,130000.0
1527,97490.0
1528,129240.0
1529,150670.0
1530,163230.0
1531,143630.0
1532,96180.0
1533,141910.0
1534,111600.0
1535,158490.0
1536,112800.0
1537,79540.0
1538,193386.3
1539,270150.0
1540,115500.0
1541,157120.9
1542,138590.0
1543,210200.0
1544,89965.0
1545,100480.0
1546,126230.0
1547,127400.0
1548,135050.0
1549,111950.0
1550,136210.0
1551,122110.0
1552,149140.0
1553,140300.0
1554,115350.0
1555,169050.0
1556,99375.0
1557,131550.0
1558,94040.0
1559,117650.0
1560,144160.0
1561,163130.5
1562,126770.0
1563,116768.3
1564,162391.1
1565,151400.0
1566,203040.0
1567,74179.3
1568,221900.0
1569,147905.0
1570,134140.0
1571,135040.0
1572,153290.0
1573,230382.8
1574,120591.8
1575,197660.0
1576,207675.0
1577,207835.9
1578,144440.0
1579,139730.0
1580,191506.5
1581,138180.0
1582,132740.0
1583,345196.3
1584,238419.0
1585,141600.0
1586,78150.0
1587,109105.0
1588,155290.0
1589,106575.0
1590,135710.0
1591,108940.0
1592,135870.7
1593,114090.0
1594,132181.1
1595,132485.8
1596,236068.6
1597,165000.5
1598,184513.5
1599,218400.0
1600,212800.0
1601,84390.0
1602,114365.0
1603,102903.4
1604,287500.0
1605,246350.0
1606,172780.0
1607,183624.8
1608,211578.0
1609,195422.5
1610,169378.5
1611,149150.0
1612,151575.0
1613,151630.0
1614,123820.0
1615,84700.0
1616,84340.0
1617,94600.0
1618,126700.0
1619,126150.0
1620,156276.4
1621,125936.4
1622,154265.0
1623,305836.3
1624,219825.0
1625,124940.0
1626,175280.0
1627,183400.0
1628,280640.0
1629,168890.0
1630,371119.4
1631,223050.0
1632,252050.0
1633,169940.0
1634,181340.0
1635,174790.0
1636,157980.0
1637,176480.0
1638,221590.0
1639,184575.0
1640,271297.0
1641,189290.0
1642,217320.0
1643,228253.0
1644,215440.0
1645,167100.0
1646,146540.0
1647,164450.0
1648,140845.0
1649,136887.5
1650,124790.0
1651,121950.0
1652,89850.0
1653,102550.0
1654,155940.0
1655,158030.0
1656,150100.0
1657,153350.0
1658,153090.0
1659,148790.0
1660,155123.3
1661,389130.4
1662,378232.4
1663,373040.1
1664,500339.2
1665,315580.7
1666,356699.8
1667,342187.8
1668,320106.0
1669,293092.2
1670,325678.5
1671,244623.7
1672,512202.5
1673,321054.9
1674,257291.0
1675,183829.0
1676,188385.0
1677,204034.0
1678,470983.4
1679,386387.4
1680,312654.4
1681,246459.0
1682,326670.6
1683,188156.5
1684,164527.1
1685,175778.0
1686,168887.0
1687,165900.0
1688,177740.0
1689,182700.0
1690,188220.0
1691,178050.0
1692,281187.4
1693,171899.0
1694,177070.0
1695,162189.0
1696,277172.0
1697,165379.0
1698,358365.0
1699,320299.2
1700,247029.0
1701,263964.8
1702,254520.6
1703,262295.8
1704,300000.0
1705,242272.0
1706,482757.5
1707,232246.0
1708,223808.0
1709,247225.6
1710,215212.8
1711,282474.3
1712,274600.1
1713,236400.0
1714,219520.0
1715,200915.0
1716,169657.9
1717,167410.0
1718,150337.5
1719,206830.0
1720,262146.5
1721,155360.0
1722,146250.0
1723,154390.0
1724,220702.0
1725,229580.0
1726,180744.0
1727,169736.4
1728,185956.5
1729,163165.0
1730,157614.0
1731,112930.0
1732,139100.0
1733,125655.0
1734,128912.5
1735,138030.0
