Id,SalePrice
1461,11.7230561156
1462,11.9318923598
1463,12.1289280217
1464,12.1102478365
1465,12.1653230005
1466,12.1434704826
1467,12.0472385009
1468,12.080920938
1469,12.1205325086
1470,11.7071342644
1471,12.2335196755
1472,11.4167793533
1473,11.4452042755
1474,11.9233382259
1475,11.7537326721
1476,12.8222911703
1477,12.4437416968
1478,12.6059764835
1479,12.4070076419
1480,13.1034979361
1481,12.628690526
1482,12.2374012858
1483,12.0994904266
1484,12.0566227583
1485,12.0514488334
1486,12.1855104915
1487,12.6479359107
1488,12.3882960728
1489,12.2419589657
1490,12.2244691106
1491,12.1584564533
1492,11.4217703302
1493,12.1059593252
1494,12.6306762154
1495,12.6123836738
1496,12.3063218113
1497,12.1424792948
1498,11.9394613787
1499,11.9298456355
1500,11.9663878989
1501,12.0654423431
1502,11.9437194105
1503,12.5310609005
1504,12.3481768744
1505,12.2831342844
1506,12.0317356086
1507,12.3751772386
1508,12.185090812
1509,11.9721780542
1510,11.8973923175
1511,11.8885943444
1512,12.0015750066
1513,11.8455537849
1514,11.9595759077
1515,12.1125850169
1516,11.9865441104
1517,11.9135354843
1518,11.7759373553
1519,12.3376061975
1520,11.8493670332
1521,11.8548654928
1522,12.0064148098
1523,11.6822138059
1524,11.7160715859
1525,11.7244101917
1526,11.7829600555
1527,11.5353649654
1528,11.7731954754
1529,11.8775908741
1530,12.0204571375
1531,11.7230035457
1532,11.600238244
1533,11.871749447
1534,11.6512499535
1535,11.9265980958
1536,11.6527602923
1537,11.2976638055
1538,12.0124634398
1539,12.1641898495
1540,11.6102718549
1541,11.8759488641
1542,11.831379174
1543,12.2526764277
1544,11.323748429
1545,11.5784545529
1546,11.7150236354
1547,11.7942309292
1548,11.7341731701
1549,11.648018113
1550,11.8834838957
1551,11.7028364662
1552,11.840975753
1553,11.8840961107
1554,11.6736770911
1555,12.0364438294
1556,11.5048295391
1557,11.6695650977
1558,11.4047947125
1559,11.5576186454
1560,11.8750373502
1561,11.802336365
1562,11.7435379513
1563,11.7599478151
1564,12.0130518428
1565,11.9368635917
1566,12.3019251412
1567,11.3530286249
1568,12.3652249209
1569,11.8593176813
1570,11.7727544635
1571,11.7821534477
1572,11.8732417663
1573,12.3778788847
1574,11.727840896
1575,12.245108671
1576,12.2508083524
1577,12.2167429925
1578,11.9005881123
1579,11.8556735379
1580,12.1432976951
1581,11.8424609656
1582,11.7582413544
1583,12.6432925937
1584,12.4068148115
1585,11.8459521855
1586,11.2406139617
1587,11.6099219297
1588,11.8977652544
1589,11.541468747
1590,11.8400236914
1591,11.5595235951
1592,11.7608617124
1593,11.66820878
1594,11.6718548329
1595,11.6934290382
1596,12.3017957268
1597,12.0061493963
1598,12.1220963821
1599,12.0911924869
1600,12.1184551217
1601,11.213959065
1602,11.6530464092
1603,11.3910226173
1604,12.5110897812
1605,12.4699328113
1606,12.0628528036
1607,11.9639083837
1608,12.2644275023
1609,12.1820004064
1610,12.0172600393
1611,11.8907067586
1612,12.05599641
1613,12.0657228752
1614,11.6717388159
1615,11.3861051988
1616,11.3169497233
1617,11.3675859661
1618,11.7337705453
1619,11.7721938933
1620,12.0997155684
1621,11.86003492
1622,11.9128064141
1623,12.5840914658
1624,12.2242786812
1625,11.772150192
1626,12.0567888942
1627,12.1390841337
1628,12.5520995409
1629,12.0887821378
1630,12.7080338569
1631,12.2927797225
1632,12.4476091122
1633,12.0316846749
1634,12.1070306679
1635,12.1099781488
1636,12.0342294825
1637,12.1277200706
1638,12.2279629828
1639,12.1081399956
1640,12.4322056578
1641,12.1309030431
1642,12.2945872806
1643,12.3357352049
1644,12.2965263175
1645,12.092480886
1646,11.9536242034
1647,12.0084486135
1648,11.8339024886
1649,11.8658471035
1650,11.7088170442
1651,11.736366663
1652,11.4426590288
1653,11.4834288169
1654,11.9259212243
1655,11.9037341726
1656,11.9137569531
1657,11.9375537961
1658,11.9429928773
1659,11.8158222053
1660,11.9120137498
1661,12.9561775524
1662,12.8612907027
1663,12.8197133955
1664,13.0148148064
1665,12.638782625
1666,12.7219941584
1667,12.798091428
1668,12.7313827824
1669,12.6109580093
1670,12.7799080715
1671,12.4928109749
1672,13.127725227
1673,12.5734530455
1674,12.4345928777
1675,12.1830853047
1676,12.1663904782
1677,12.2794179015
1678,13.0463973865
1679,12.8683754536
1680,12.6784372703
1681,12.4024116158
1682,12.6191172742
1683,12.1683408335
1684,12.0594748801
1685,12.0675613487
1686,12.0315032869
1687,12.0000868846
1688,12.1391446154
1689,12.1434731367
1690,12.1223174132
1691,12.0544540205
1692,12.4562267544
1693,12.0115642479
1694,12.1325140036
1695,12.056143324
1696,12.5515754552
1697,12.0441166587
1698,12.7043941425
1699,12.6813596373
1700,12.4102887937
1701,12.4835405043
1702,12.4616917166
1703,12.4529854611
1704,12.5645714203
1705,12.3454716068
1706,13.0640883938
1707,12.2907545239
1708,12.2650837951
1709,12.5451894854
1710,12.2870976192
1711,12.51924512
1712,12.4535014783
1713,12.4204466986
1714,12.3418434022
1715,12.2309555645
1716,12.1156769661
1717,11.9984553236
1718,11.7499036499
1719,12.198776009
1720,12.4635829679
1721,12.0209867468
1722,11.6734197827
1723,11.9751661652
1724,12.2722364986
1725,12.3534723948
1726,12.1661291877
1727,12.0971120024
1728,12.1393014017
1729,12.0008750716
1730,11.9544727115
1731,11.7446644962
1732,11.7878728706
1733,11.732199796
1734,11.7827350248
1735,11.7890658134
1736,11.7079604247
1737,12.6400805578
1738,12.2335114406
1739,12.4038810513
1740,12.2012400237
1741,12.0521544985
1742,12.0691081756
1743,12.069352225
1744,12.5655950525
1745,12.2524164627
1746,12.3216101493
1747,12.3119028646
1748,12.2565789635
1749,12.0062358695
1750,11.8997029556
1751,12.2880218532
1752,11.7169542457
1753,11.8817980171
1754,12.2153409224
1755,12.0447952561
1756,11.7425468761
1757,11.6713165796
1758,11.8628955537
1759,12.0409436987
1760,11.9781667972
1761,11.9190621076
1762,12.056465264
1763,12.0258218572
1764,11.6846511893
1765,12.0134006957
1766,12.0349945647
1767,12.2254509233
1768,11.860832171
1769,12.0462268126
1770,11.8593631613
1771,11.8129499898
1772,11.7793775365
1773,11.8502903251
1774,11.8129739721
1775,11.8254787426
1776,11.6958392029
1777,11.6684840122
1778,11.7548777306
1779,11.695119268
1780,12.1017284692
1781,11.7425067179
1782,11.5288426744
1783,11.8252145141
1784,11.4387530493
1785,11.6551537256
1786,11.9127251511
1787,12.0113473643
1788,11.0305656043
1789,11.5013832254
1790,11.3396280972
1791,11.9811339529
1792,11.9576276214
1793,11.8759177841
1794,11.8579297879
1795,11.8665074684
1796,11.7589839066
1797,11.704262079
1798,11.7503231923
1799,11.6269355012
1800,11.7360572272
1801,11.7370313098
1802,11.8809923339
1803,11.9122032963
1804,11.8593293293
1805,11.805526747
1806,11.6530682031
1807,11.8346760733
1808,11.7206651281
1809,11.7913057661
1810,11.8752226824
1811,11.6256920982
1812,11.6434137653
1813,11.6816371069
1814,11.5236513729
1815,11.0645050463
1816,11.5481411682
1817,11.6916133643
1818,11.8033268894
1819,11.6650302136
1820,11.3228522825
1821,11.6331731797
1822,11.9239275958
1823,11.0766322134
1824,11.7992175661
1825,11.8051839251
1826,11.5241251387
1827,11.5566938231
1828,11.8178051545
1829,11.6066019446
1830,11.8040770191
1831,11.9957417505
1832,11.6394085099
1833,11.8464996635
1834,11.7193526172
1835,11.8954108109
1836,11.6885719276
1837,11.5710213789
1838,11.760749074
1839,11.3508951555
1840,11.9876457341
1841,11.894321414
1842,11.4802534224
1843,11.8305975801
1844,11.8090760806
1845,11.8991400762
1846,11.9448081696
1847,11.9834232737
1848,10.9959524518
1849,11.6748503295
1850,11.7687123182
1851,11.9313178832
1852,11.7651203006
1853,11.7752749911
1854,11.9999505277
1855,11.9735483861
1856,12.3143260088
1857,12.0242346567
1858,11.8317441931
1859,11.7129219726
1860,11.9442673731
1861,11.7033404341
1862,12.4996471073
1863,12.4832705992
1864,12.4869685862
1865,12.6838632288
1866,12.7037026043
1867,12.369460636
1868,12.6281064126
1869,12.2103825627
1870,12.3627928346
1871,12.4330873417
1872,12.0606610776
1873,12.302728158
1874,11.8471026002
1875,12.2569540445
1876,12.1793129325
1877,12.2469136213
1878,12.2241125892
1879,11.8004950584
1880,11.8126034705
1881,12.3875573402
1882,12.4261589801
1883,12.1983909807
1884,12.2921408679
1885,12.4768816374
1886,12.5862179724
1887,12.2164630398
1888,12.5100285478
1889,12.0179820825
1890,11.7885132667
1891,11.8353396323
1892,11.6078855668
1893,11.7451943488
1894,11.8039512391
1895,11.8914869715
1896,11.7594242007
1897,11.6490457661
1898,11.6250798967
1899,11.7833267925
1900,11.8367560872
1901,12.0210003031
1902,11.8558695487
1903,12.2027160688
1904,11.8315469266
1905,12.1072393966
1906,11.9514011411
